,id,link,titulo,precio,direction,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,orientacion,tipo_departamento,cantidad_pisos,departamentos_piso,numero_piso_unidad,codigo,fecha,published_time,latitude,longitude,comuna,published,divisa,region
1152,1153,https://www.portalinmobiliario.com/mlc-1293245867-pedro-alarcon-932-departamento-2d2b3c-san-miguel-_jm#position=8&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"pedro alarcón 932 -  departamento 2d2b(3c), san miguel",394000.0,"alcalde pedro alarcón 932, san miguel, chile, el llano, san miguel",0.0,45.0,0.0,0,0,0,,0,,81000.0,null,,0,0,0,0,2023-02-11 00:00:00.000000,publicado hace 18 días por blue home,,,San miguel,2023-01-25 17:56:38.676802,pesos,Rm (metropolitana)
1153,1154,https://www.portalinmobiliario.com/mlc-1303374654-pedro-alarcon-932-departamento-2d2b3c-san-miguel-_jm#position=9&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"pedro alarcón 932 -  departamento 2d2b(3c), san miguel",394000.0,"alcalde pedro alarcón 932, san miguel, chile, el llano, san miguel",0.0,45.0,0.0,0,0,0,,0,,81000.0,null,,0,0,0,0,2023-02-11 00:00:00.000000,publicado hace 11 días por blue home,-33.487031,-70.6475652,San miguel,2023-02-01 17:56:38.676807,pesos,Rm (metropolitana)
1154,1155,https://www.portalinmobiliario.com/mlc-1288895792-departamento-en-arriendo-de-3-dorm-en-providencia-_jm#position=10&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,departamento en arriendo de 3 dorm. en providencia,35.0,"av el bosque // las hortencias, las lilas, providencia",133.0,133.0,0.0,0,3,2,2,0,1,300000.0,null,,12,2,8,4874,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.426373,-70.596068,Providencia,2023-02-12 17:56:38.676812,undefined,Rm (metropolitana)
1155,1156,https://www.portalinmobiliario.com/mlc-1309890825-santa-rosa-237-departamento-studio-santiago-_jm#position=11&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"santa rosa 237 -  departamento studio, santiago",285000.0,"avenida santa rosa 237, santiago, chile, bulnes, santiago",25.0,25.0,1.0,0,1,1,,0,,46000.0,null,departamento,21,14,0,,2023-02-11 00:00:00.000000,publicado hace 8 días por blue home,-33.4470628,-70.6453712,Santiago,2023-02-04 17:56:38.676813,pesos,Rm (metropolitana)
1156,1157,https://www.portalinmobiliario.com/mlc-1295842511-departamento-en-santa-isabel-estacionamiento-y-bodega-_jm#position=12&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,departamento en santa isabel - estacionamiento y bodega,460000.0,"fray camilo henríquez 512, santiago, chile, santa isabel, santiago",0.0,54.0,0.0,0,0,0,,0,,65000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Santiago,2023-02-12 17:56:38.676818,pesos,Rm (metropolitana)
1157,1158,https://www.portalinmobiliario.com/mlc-1278713814-departamento-avenida-ecuador-id-89663-_jm#position=13&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,departamento avenida ecuador id: 89663,911.0,"avenida ecuador, metro ecuador, estación central",36.0,36.0,0.0,1,1,1,,0,1,40000.0,null,loft,0,0,0,89663,2023-02-11 00:00:00.000000,publicado hace 32 días por houm,-33.4539016,-70.7003433,Estación central,2023-01-11 17:56:38.676819,undefinedconcentavos,Rm (metropolitana)
1158,1159,https://www.portalinmobiliario.com/mlc-1309910529-pedro-alarcon-932-departamento-2d2b3c-san-miguel-_jm#position=14&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"pedro alarcón 932 -  departamento 2d2b(3c), san miguel",394000.0,"alcalde pedro alarcón 932, san miguel, chile, el llano, san miguel",45.0,45.0,0.0,0,2,2,,0,,85000.0,null,departamento,19,16,2,0,2023-02-11 00:00:00.000000,publicado hace 8 días por blue home,-33.487031,-70.6475652,San miguel,2023-02-04 17:56:38.676824,pesos,Rm (metropolitana)
1159,1160,https://www.portalinmobiliario.com/mlc-1289860689-santa-rosa-237-departamento-2d2b3c-santiago-_jm#position=15&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"santa rosa 237 -  departamento 2d2b(3c), santiago",383000.0,"avenida santa rosa 237, santiago, chile, bulnes, santiago",42.0,42.0,0.0,0,2,2,,0,,85000.0,null,departamento,21,14,2,,2023-02-11 00:00:00.000000,publicado hace 23 días por blue home,-33.4470628,-70.6453712,Santiago,2023-01-20 17:56:38.676829,pesos,Rm (metropolitana)
1160,1161,https://www.portalinmobiliario.com/mlc-1148767064-maria-auxiliadora-975-departamento-2d2b4c-san-miguel-_jm#position=16&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"maría auxiliadora 975 - departamento 2d2b(4c), san miguel",469000.0,"maría auxiliadora 975, santiago, san miguel, chile, el llano, san miguel",0.0,62.0,0.0,0,0,0,,0,,88000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,publicado hace 3 meses por blue home,-33.4875742,-70.6482148,San miguel,2022-11-12 17:56:38.676834,pesos,Rm (metropolitana)
1161,1162,https://www.portalinmobiliario.com/mlc-1303361533-morande-924-departamento-loft-2d2b-santiago-_jm#position=17&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"morandé 924 -  departamento loft 2d2b, santiago",458000.0,"morandé 924, santiago, chile, centro histórico de santiago, santiago",56.0,56.0,1.0,0,1,2,,1,,81000.0,null,departamento,19,20,1,,2023-02-11 00:00:00.000000,publicado hace 12 días por blue home,-33.4329111,-70.654753,Santiago,2023-01-31 17:56:38.676863,pesos,Rm (metropolitana)
1162,1163,https://www.portalinmobiliario.com/mlc-1294428333-departamento-en-arriendo-de-2-dorm-en-vitacura-_jm#position=18&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,departamento en arriendo de 2 dorm. en vitacura,33.0,"pio xi las hualtatas, alianza francesa, pío xi, vitacura",0.0,80.0,0.0,0,0,0,,0,,210000.0,null,,0,0,0,5407,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.3984893,-70.5835783,Vitacura,2023-02-12 17:56:38.676870,undefined,Rm (metropolitana)
1163,1164,https://www.portalinmobiliario.com/mlc-1309877513-inglaterra-59-departamento-2d2b4c-la-florida-_jm#position=19&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"inglaterra 59 -  departamento 2d2b(4c), la florida",427000.0,"inglaterra 59, la florida, chile, metro mirador, la florida",0.0,52.0,0.0,0,0,0,,0,,91000.0,null,,0,0,0,0,2023-02-11 00:00:00.000000,publicado hace 8 días por blue home,-33.5149351,-70.6082252,La florida,2023-02-04 17:56:38.676871,pesos,Rm (metropolitana)
1164,1165,https://www.portalinmobiliario.com/mlc-1289217368-departamento-en-arriendo-en-santiago-_jm#position=20&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,departamento en arriendo en santiago,450000.0,"domeyko / josé miguel carrera, ejército - toesca, santiago",36.0,43.0,7.0,0,1,1,,0,1,55000.0,null,,10,0,3,388291,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Santiago,2023-02-12 17:56:38.676876,pesos,Rm (metropolitana)
1165,1166,https://www.portalinmobiliario.com/mlc-1291222260-los-quillayes-sin-aval-2d-estac-y-bod-_jm#position=21&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,los quillayes sin aval 2d estac y bod,375000.0,"avenida diego portales 817, los quillayes, la florida",50.0,48.0,0.0,0,2,2,1,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.5622886,-70.5737865,La florida,2023-02-12 17:56:38.676877,pesos,Rm (metropolitana)
1166,1167,https://www.portalinmobiliario.com/mlc-1305632259-depto-mariposa-sector-residencial-buena-conectividad-_jm#position=22&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"depto mariposa, sector residencial , buena conectividad ",550000.0,"los olmos 3070, macul, región metropolitana, chile, las dalias, macul",0.0,52.0,0.0,0,0,0,,0,,100000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Macul,2023-02-12 17:56:38.676878,pesos,Rm (metropolitana)
1167,1168,https://www.portalinmobiliario.com/mlc-1143138384-depto-nuevo-1dorm-1bano-servicios-y-espacios-comunes-unicos-_jm#position=23&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"depto nuevo 1dorm 1baño, servicios y espacios comunes únicos",382364.0,"jorge cáceres 116, la cisterna, chile, lo ovalle, la cisterna",0.0,32.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.5157474,-70.6570513,La cisterna,2023-02-12 17:56:38.676879,pesos,Rm (metropolitana)
1168,1169,https://www.portalinmobiliario.com/mlc-1282338892-metro-el-parron-depto-nuevo-sin-uso-con-estacionamiento-_jm#position=24&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"metro el parrón. depto. nuevo sin uso, con estacionamiento.",340000.0,"avenida el parrón 103, la cisterna, chile, el parrón, la cisterna",38.0,34.0,4.0,0,1,1,1,3,1,40000.0,null,departamento,14,10,13,1282338892,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.5270037,-70.6600817,La cisterna,2023-02-12 17:56:38.676880,pesos,Rm (metropolitana)
1169,1170,https://www.portalinmobiliario.com/mlc-1103396952-maria-auxiliadora-975-departamento-2d1b-san-miguel-_jm#position=25&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"maría auxiliadora 975 - departamento 2d1b, san miguel",393000.0,"maría auxiliadora 975, santiago, san miguel, chile, el llano, san miguel",51.0,51.0,0.0,0,2,1,,0,,76000.0,null,,16,20,2,0,2023-02-11 00:00:00.000000,publicado hace 3 meses por blue home,-33.4876678,-70.6481891,San miguel,2022-11-12 17:56:38.676881,pesos,Rm (metropolitana)
1170,1171,https://www.portalinmobiliario.com/mlc-1287418988-santa-rosa-237-departamento-2d2b4c-santiago-_jm#position=26&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"santa rosa 237 -  departamento 2d2b(4c), santiago",400000.0,"avenida santa rosa 237, santiago, chile, bulnes, santiago",0.0,46.0,0.0,0,0,0,,0,,84000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,publicado hace 25 días por blue home,,,Santiago,2023-01-18 17:56:38.676909,pesos,Rm (metropolitana)
1171,1172,https://www.portalinmobiliario.com/mlc-1309911059-carmen-368-departamento-2d2b4c-santiago-_jm#position=27&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"carmen 368 -  departamento 2d2b(4c), santiago",468000.0,"carmen 368, santiago, chile, santa isabel, santiago",54.0,54.0,0.0,0,2,2,,0,,109000.0,null,departamento,10,20,2,,2023-02-11 00:00:00.000000,publicado hace 8 días por blue home,-33.4481904,-70.6417089,Santiago,2023-02-04 17:56:38.676916,pesos,Rm (metropolitana)
1172,1173,https://www.portalinmobiliario.com/mlc-1287425137-santo-domingo-3251-departamento-1d1b-santiago-_jm#position=28&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"santo domingo 3251 -  departamento 1d1b, santiago",297000.0,"santo domingo 3251, santiago, chile, barrio yungay, santiago",35.0,35.0,0.0,0,1,1,,0,,72000.0,null,departamento,22,12,2,0,2023-02-11 00:00:00.000000,publicado hace 25 días por blue home,,,Santiago,2023-01-18 17:56:38.676921,pesos,Rm (metropolitana)
1173,1174,https://www.portalinmobiliario.com/mlc-1297445295-arriendo-fabuloso-departamento-en-loncocamino-a-chiguayante-_jm#position=29&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,arriendo fabuloso departamento en lonco_camino a chiguayante,2200000.0,"lonco, concepción, chiguayante, chile, lonco, chiguayante",185.0,185.0,20.0,0,4,4,2,0,1,380000.0,null,departamento,5,2,0,djm -222,2023-02-11 00:00:00.000000,corredora con identidad verificada,-36.8656001,-73.0393369,Chiguayante,2023-02-12 17:56:38.676926,pesos,Biobío
1174,1175,https://www.portalinmobiliario.com/mlc-1287412496-pedro-alarcon-932-departamento-2d2b4c-san-miguel-_jm#position=30&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"pedro alarcón 932 -  departamento 2d2b(4c), san miguel",477000.0,"alcalde pedro alarcón 932, san miguel, chile, el llano, san miguel",53.0,53.0,1.0,0,2,2,,2,,87000.0,null,departamento,19,16,2,,2023-02-11 00:00:00.000000,publicado hace 25 días por blue home,-33.4868876,-70.64723,San miguel,2023-01-18 17:56:38.676927,pesos,Rm (metropolitana)
1175,1176,https://www.portalinmobiliario.com/mlc-1302772869-santa-elena-2120-departamento-2d2b-santiago-_jm#position=31&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"santa elena 2120 -  departamento 2d2b, santiago",454000.0,"santa elena 2120, san joaquín, chile, santiago",0.0,50.0,0.0,0,0,0,,0,,87000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,publicado hace 12 días por blue home,,,Santiago,2023-01-31 17:56:38.676932,pesos,Rm (metropolitana)
1176,1177,https://www.portalinmobiliario.com/mlc-1295790118-el-golf-exclusivo-_jm#position=32&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,el golf / exclusivo,1900000.0,"alsacia 178, las condes, chile, barrio el golf, las condes",0.0,90.0,0.0,0,0,0,,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,-33.4129764,-70.5903323,Las condes,2023-02-12 17:56:38.676937,pesos,Rm (metropolitana)
1177,1178,https://www.portalinmobiliario.com/mlc-1283504759-pedro-alarcon-932-departamento-1d1b-san-miguel-_jm#position=33&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"pedro alarcón 932 -  departamento 1d1b, san miguel",340000.0,"alcalde pedro alarcón 932, san miguel, chile, el llano, san miguel",0.0,45.0,0.0,0,0,0,,0,,70000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,publicado hace 30 días por blue home,-33.4868876,-70.64723,San miguel,2023-01-13 17:56:38.676938,pesos,Rm (metropolitana)
1178,1179,https://www.portalinmobiliario.com/mlc-1299585698-excelente-dpto-amoblado-mejor-ubicacion-el-golf-_jm#position=34&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,excelente dpto amoblado!! mejor ubicación el golf,48.0,"el bosque / san sebastián, a pasos metro tobalaba, 0, centro financiero, las condes",11779.0,100.0,0.0,0,3,2,1,0,,0.0,null,,0,0,0,1028076019-171,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.415303,-70.601482,Las condes,2023-02-12 17:56:38.676943,undefined,Rm (metropolitana)
1179,1180,https://www.portalinmobiliario.com/mlc-1278530566-pedro-alarcon-932-departamento-1d1b-san-miguel-_jm#position=35&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"pedro alarcón 932 - departamento 1d1b, san miguel",340000.0,"alcalde pedro alarcón 932, san miguel, chile, el llano, san miguel",45.0,45.0,1.0,0,1,1,,0,,70000.0,null,departamento,19,16,2,0,2023-02-11 00:00:00.000000,publicado hace 32 días por blue home,,,San miguel,2023-01-11 17:56:38.676944,pesos,Rm (metropolitana)
1180,1181,https://www.portalinmobiliario.com/mlc-1143138395-depto-2-dorm-2-banos-en-increible-edificio-nuevo-_jm#position=36&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,depto 2 dorm 2 baños. en increible edificio nuevo,481711.0,"jorge cáceres 116, la cisterna, chile, lo ovalle, la cisterna",596.0,52.0,0.0,0,2,2,,0,,0.0,null,,17,9,5,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.5157474,-70.6570513,La cisterna,2023-02-12 17:56:38.676949,pesos,Rm (metropolitana)
1181,1182,https://www.portalinmobiliario.com/mlc-1294507023-esplendido-departamento-_jm#position=37&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,espléndido departamento.,890000.0,"el sauce 1200 - 1500, huechuraba, chile, pedro fontova, huechuraba",1044.0,91.0,0.0,0,3,2,2,0,1,195000.0,null,departamento,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.361134,-70.6695908,Huechuraba,2023-02-12 17:56:38.676950,pesos,Rm (metropolitana)
1182,1183,https://www.portalinmobiliario.com/mlc-1267287115-santa-elena-2120-departamento-1d1b-san-joaquin-_jm#position=38&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"santa elena 2120 - departamento 1d1b, san joaquín",352000.0,"santa elena 2120, san joaquín, chile, santiago",0.0,36.0,0.0,0,0,0,,0,,70000.0,null,,0,0,0,0,2023-02-11 00:00:00.000000,publicado hace 38 días por blue home,,,Santiago,2023-01-05 17:56:38.676951,pesos,Rm (metropolitana)
1183,1184,https://www.portalinmobiliario.com/mlc-1211683261-maule-150-departamento-1d1b-santiago-_jm#position=39&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"maule 150 - departamento 1d1b, santiago",334000.0,"maule 150, santiago, chile, bogotá - sierra bella, santiago",30.0,30.0,0.0,0,1,1,,0,,62000.0,null,departamento,15,11,2,0,2023-02-11 00:00:00.000000,publicado hace 2 meses por blue home,,,Santiago,2022-12-12 17:56:38.676956,pesos,Rm (metropolitana)
1184,1185,https://www.portalinmobiliario.com/mlc-1293209847-santa-rosa-237-departamento-2d2b4c-santiago-_jm#position=40&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"santa rosa 237 -  departamento 2d2b(4c), santiago",400000.0,"avenida santa rosa 237, santiago, chile, bulnes, santiago",0.0,46.0,0.0,0,0,0,,0,,84000.0,null,,0,0,0,6395238,2023-02-11 00:00:00.000000,publicado hace 18 días por blue home,-33.4470628,-70.6453712,Santiago,2023-01-25 17:56:38.676985,pesos,Rm (metropolitana)
1185,1186,https://www.portalinmobiliario.com/mlc-1290109164-nuevo-2d-1b-con-estac-metro-lo-ovalle-_jm#position=41&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,nuevo 2d 1b con estac metro lo ovalle,350000.0,"briones luco 355, lo ovalle, la cisterna",42.0,39.0,0.0,0,2,1,1,0,,0.0,null,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,La cisterna,2023-02-12 17:56:38.676991,pesos,Rm (metropolitana)
1186,1187,https://www.portalinmobiliario.com/mlc-1287487866-pedro-alarcon-932-departamento-1d1b-san-miguel-_jm#position=42&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"pedro alarcón 932 -  departamento 1d1b, san miguel",340000.0,"alcalde pedro alarcón 932, san miguel, chile, el llano, san miguel",0.0,45.0,0.0,0,0,0,,0,,70000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,publicado hace 25 días por blue home,,,San miguel,2023-01-18 17:56:38.676992,pesos,Rm (metropolitana)
1187,1188,https://www.portalinmobiliario.com/mlc-1149394650-2-dormitorios-1-bano-estacionamiento-y-bodega-_jm#position=43&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,2 dormitorios 1 baño estacionamiento y bodega,500000.0,"avenida santa rosa 300 - 600, santiago, chile, san diego, santiago",0.0,48.0,0.0,0,0,0,,0,,100000.0,null,,0,0,0,,2023-02-11 00:00:00.000000,publicado hace 3 meses por vivirpro,,,Santiago,2022-11-12 17:56:38.676997,pesos,Rm (metropolitana)
1188,1189,https://www.portalinmobiliario.com/mlc-1306217755-departamento-en-arriendo-de-3-dorm-en-vitacura-_jm#position=44&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,departamento en arriendo de 3 dorm. en vitacura,48.0,"camino el parque, tabancura, vitacura",130.0,107.0,23.0,0,3,3,2,0,1,0.0,null,,0,0,0,388662,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.3748942,-70.5253313,Vitacura,2023-02-12 17:56:38.677026,undefined,Rm (metropolitana)
1189,1190,https://www.portalinmobiliario.com/mlc-1303535803-santa-rosa-237-departamento-2d2b4c-santiago-_jm#position=45&search_layout=stack&type=item&tracking_id=e08def42-1f2c-43b0-ad00-7beece2c5351,"santa rosa 237 -  departamento 2d2b(4c), santiago",400000.0,"avenida santa rosa 237, santiago, chile, bulnes, santiago",0.0,46.0,0.0,0,0,0,,0,,84000.0,null,,0,0,0,6395238,2023-02-11 00:00:00.000000,publicado hace 12 días por blue home,,,Santiago,2023-01-31 17:56:38.677027,pesos,Rm (metropolitana)
